Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
chicago residential security fence,72,72,90,24,0.00,https://innovafence.com/resources/video-gallery/,0,0,0.00,0,215,"[0,0,0,0,17,23,82,100,64,100,100,100]",2026-03-25,"Local pack, Video, Popular products, Related searches",commercial,Organic
nwa fence,65,65,40,20,6.97,https://innovafence.com/,0,0,0.00,0.44,143,"[2,2,2,2,1,1,5,1,2,1,1,1]",2026-04-24,"Knowledge panel, Sitelinks, People also ask, Related searches",informational,Organic
vinyl fence edgebrook,18,18,50,21,0.00,https://innovafence.com/fences/vinyl-fence/,0,0,0.00,0,17200,"[0,42,100,100,100,71,71]",2026-03-25,"Local pack, Video, Related searches, AI overview",informational,Organic
chicagoland fence companies,19,19,170,50,9.73,https://innovafence.com/,0,0,0.00,0.03,43500000,"[0,0,0,0,100,5,2,3,1,0,0,0]",2026-04-06,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
chicagoland fence companies,24,24,170,50,9.73,https://innovafence.com/,0,0,0.00,0.03,43500000,"[0,0,0,0,100,5,2,3,1,0,0,0]",2026-04-06,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
security fencing chicago il,35,35,90,38,0.00,https://innovafence.com/,0,0,0.00,0,13200000,"[0,0,0,0,11,23,82,100,64,100,100,100]",2026-03-25,"Local pack, Video, Image, Ads bottom, Related searches",commercial,Organic
security fencing chicago il,58,58,90,38,0.00,https://innovafence.com/resources/video-gallery/,0,0,0.00,0,13200000,"[0,0,0,0,11,23,82,100,64,100,100,100]",2026-03-25,"Local pack, Video, Image, Ads bottom, Related searches",commercial,Organic
fences chicago,15,15,210,44,2.63,https://innovafence.com/,0,0,0.00,0.55,10200000,"[1,3,5,5,5,24,10,100,8,6,8,6]",2026-04-09,"Local pack, Sitelinks, Video, People also ask, Related searches",commercial,Organic
south chicago fence contractor,83,83,40,26,0.00,https://innovafence.com/,0,0,0.00,0,3610000,"[75,100,100,100]",2026-04-18,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
commercial fence contractors chicago,12,12,90,30,21.92,https://innovafence.com/fences/commercial-fencing/,0,0,0.00,0.09,3570000,"[4,14,23,23,52,80,80,100,66,52,19,19]",2026-04-21,"Local pack, People also ask, Related searches",commercial,Organic
commercial fence contractors chicago,38,38,90,30,21.92,https://innovafence.com/,0,0,0.00,0.09,3570000,"[4,14,23,23,52,80,80,100,66,52,19,19]",2026-04-21,"Local pack, People also ask, Related searches",commercial,Organic
fence supply chicago,32,32,90,38,1.96,https://innovafence.com/,0,0,0.00,0.2,14100000,"[4,3,1,1,1,1,10,13,6,8,10,8]",2026-04-11,"Local pack, Sitelinks, Image, Related searches",commercial,Organic
picket fence chicago,10,10,90,16,0.00,https://innovafence.com/fences/wood-fence/,0,0,0.00,0.33,0,"[19,15,15,19,26,19,15,53,65,42,65,100]",2026-03-06,"Local pack, Video, Popular products, Related searches, AI overview",commercial,Organic
picket fence chicago,23,23,90,16,0.00,https://innovafence.com/fences/wood-fence/,0,0,0.00,0.33,0,"[19,15,15,19,26,19,15,53,65,42,65,100]",2026-03-06,"Local pack, Video, Popular products, Related searches, AI overview",commercial,Organic
picket fence chicago,61,61,90,16,0.00,https://innovafence.com/fences/vinyl-fence/,0,0,0.00,0.33,0,"[19,15,15,19,26,19,15,53,65,42,65,100]",2026-03-06,"Local pack, Video, Popular products, Related searches, AI overview",commercial,Organic
fence company ridgefield,82,82,90,7,0.00,https://innovafence.com/,0,0,0.00,0.08,113,"[4,9,9,19,52,33,66,52,42,42,66,100]",2026-04-28,"Local pack, Sitelinks, Image, People also ask, Related searches",commercial,Organic
fence company ridgefield,94,94,90,7,0.00,https://innovafence.com/,0,0,0.00,0.08,113,"[4,9,9,19,52,33,66,52,42,42,66,100]",2026-04-28,"Local pack, Sitelinks, Image, People also ask, Related searches",commercial,Organic
fence installation lincolnwood il,19,19,110,5,0.00,https://innovafence.com/fences/chain-link-fence/,0,0,0.00,0,261000,"[4,14,4,4,14,14,100,80,52,80,100,100]",2026-04-20,"Local pack, Video, Image, Related searches",commercial,Organic
fencing nova,83,83,30,18,3.54,https://innovafence.com/,0,0,0.00,0.56,12600000,"[28,28,28,28,28,28,28,28,28,71,100,100]",2026-03-22,"Knowledge panel, Sitelinks, Video, Related searches",navigational,Organic
northwest indiana fence company,84,84,70,0,2.19,https://innovafence.com/,0,0,0.00,0.26,0,"[28,35,64,78,64,50,100,50,50,35,35,28]",2026-03-17,"Knowledge panel, Image pack, Sitelinks, Video, Image, Related searches","informational, transactional",Organic
aluminum fence kenosha wi,66,66,50,8,0.00,https://innovafence.com/fences/aluminum-fence/,0,0,0.00,1,106000,"[9,9,9,9,9,9,33,33,23,33,52,100]",2026-04-14,"Local pack, Sitelinks, Featured snippet, Image, Popular products, Related searches",commercial,Organic
fence contractor chicago il,8,8,50,47,0.00,https://innovafence.com/,0,0,0.00,0.33,0,"[18,18,27,27,45,36,81,100,45,36,45,63]",2026-03-12,"Local pack, Video, Image, Related searches",commercial,Organic
fence companies wheeling il,36,36,70,2,0.00,https://innovafence.com/,0,0,0.00,0,108,"[4,4,4,4,4,4,23,4,52,80,80,100]",2026-04-15,"Local pack, Sitelinks, Video, Image, Related searches, AI overview",commercial,Organic
fence companies wheeling il,88,88,70,2,0.00,https://innovafence.com/,0,0,0.00,0,108,"[4,4,4,4,4,4,23,4,52,80,80,100]",2026-04-15,"Local pack, Sitelinks, Video, Image, Related searches, AI overview",commercial,Organic
northbrook illinois residential fences,1,1,90,10,0.00,https://innovafence.com/illinois-fence-company/northbrook-illinois-fence-company/,0,0,0.00,0,775000,"[7,0,3,3,3,3,11,11,53,80,100,100]",2026-04-17,"Local pack, Related searches, AI overview",commercial,AI overview
northbrook illinois residential fences,4,4,90,10,0.00,https://innovafence.com/illinois-fence-company/northbrook-illinois-fence-company/,0,0,0.00,0,775000,"[7,0,3,3,3,3,11,11,53,80,100,100]",2026-04-17,"Local pack, Related searches, AI overview",commercial,Organic
commercial fence company east ravenswood il,14,14,40,46,0.00,https://innovafence.com/fences/commercial-fencing/,0,0,0.00,0,177000,"[0,0,0,0,5,17,100,17,23,29,17,23]",2026-04-28,"Local pack, Related searches",commercial,Organic
innovative fence,17,17,50,28,5.62,https://innovafence.com/illinois-fence-company/northbrook-illinois-fence-company/,0,0,0.00,0.19,28500000,"[23,4,19,66,19,19,23,100,33,0,0,9]",2026-03-21,"Local pack, Video, Popular products, Related searches",commercial,Organic
innovative fence,25,25,50,28,5.62,https://innovafence.com/illinois-fence-company/northbrook-illinois-fence-company/,0,0,0.00,0.19,28500000,"[23,4,19,66,19,19,23,100,33,0,0,9]",2026-03-21,"Local pack, Video, Popular products, Related searches",commercial,Organic
innovative fence,28,28,50,28,5.62,https://innovafence.com/illinois-fence-company/northbrook-illinois-fence-company/,0,0,0.00,0.19,28500000,"[23,4,19,66,19,19,23,100,33,0,0,9]",2026-03-21,"Local pack, Video, Popular products, Related searches",commercial,Organic
innovative fence,85,85,50,28,5.62,https://innovafence.com/,0,0,0.00,0.19,28500000,"[23,4,19,66,19,19,23,100,33,0,0,9]",2026-03-21,"Local pack, Video, Popular products, Related searches",commercial,Organic
industrial fence inc,63,63,140,18,0.00,https://innovafence.com/,0,0,0.00,0.05,0,"[53,42,80,53,53,53,53,65,42,80,42,42]",2026-03-15,"Knowledge panel, Sitelinks, Video, Related searches",navigational,Organic
aronson fence company,32,32,50,29,4.07,https://innovafence.com/,0,0,0.00,0.11,195000,"[9,9,9,9,9,9,9,9,9,80,80,52]",2026-03-26,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
aronson fence company,39,39,50,29,4.07,https://innovafence.com/illinois-fence-company/palatine-illinois-fence-company/,0,0,0.00,0.11,195000,"[9,9,9,9,9,9,9,9,9,80,80,52]",2026-03-26,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
aronson fence company,42,42,50,29,4.07,https://innovafence.com/fences/,0,0,0.00,0.11,195000,"[9,9,9,9,9,9,9,9,9,80,80,52]",2026-03-26,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
aronson fence company,44,44,50,29,4.07,https://innovafence.com/illinois-fence-company/northbrook-illinois-fence-company/,0,0,0.00,0.11,195000,"[9,9,9,9,9,9,9,9,9,80,80,52]",2026-03-26,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
commercial fence installation in chicago,33,33,110,26,0.00,https://innovafence.com/,0,0,0.00,0,17700000,"[14,9,33,23,42,80,66,80,100,42,23,33]",2026-03-31,"Local pack, Video, Image, Related searches",informational,Organic
commercial fence installation in chicago,65,65,110,26,0.00,https://innovafence.com/resources/video-gallery/,0,0,0.00,0,17700000,"[14,9,33,23,42,80,66,80,100,42,23,33]",2026-03-31,"Local pack, Video, Image, Related searches",informational,Organic
vinyl fence company chicago,9,9,50,28,0.00,https://innovafence.com/,0,0,0.00,0,2250000,"[0,14,100,100,100,71,100]",2026-04-18,"Local pack, Sitelinks, Video, Related searches",commercial,Organic
vinyl fence company chicago,70,70,50,28,0.00,https://innovafence.com/fences/,0,0,0.00,0,2250000,"[0,14,100,100,100,71,100]",2026-04-18,"Local pack, Sitelinks, Video, Related searches",commercial,Organic
fence contractor wilmette,82,82,110,2,0.00,https://innovafence.com/,0,0,0.00,0.33,295000,"[23,19,23,33,19,23,66,80,52,80,100,100]",2026-04-28,"Local pack, Image, People also ask, Related searches",commercial,Organic
wood fence chicago il,19,19,50,37,0.00,https://innovafence.com/,0,0,0.00,0,7390000,"[1,0,1,3,5,3,7,12,10,12,12,10]",2026-04-17,"Local pack, Sitelinks, Video, Image, Related searches",commercial,Organic
security fences chicago,61,61,90,24,0.00,https://innovafence.com/,0,0,0.00,0,88800000,"[0,0,0,0,11,11,82,100,64,100,100,100]",2026-03-25,"Local pack, Sitelinks, Video, Related searches",commercial,Organic
wood fence repair chicago,46,46,70,6,0.00,https://innovafence.com/,0,0,0.00,0.33,4890000,"[11,11,17,23,23,29,52,41,52,52,52,52]",2026-04-09,"Local pack, Sitelinks, Video, People also ask, Related searches, Discussions and forums",commercial,Organic
northwest fence illinois,21,21,90,18,8.07,https://innovafence.com/,0,0,0.00,0.32,7040000,"[29,41,64,100,82,82,82,52,41,41,41,23]",2026-03-30,"Knowledge panel, Image pack, Video, Image, Related searches",informational,Organic
composite fence chicago,27,27,720,5,0.00,https://innovafence.com/,0,0,0.00,0,3440000,"[10,20,45,100,36,45,36,62,62,36,24,36]",2026-04-09,"Local pack, Sitelinks, Video, Image, Popular products, Related searches, AI overview",commercial,Organic
composite fence chicago,33,33,720,5,0.00,https://innovafence.com/,0,0,0.00,0,3440000,"[10,20,45,100,36,45,36,62,62,36,24,36]",2026-04-09,"Local pack, Sitelinks, Video, Image, Popular products, Related searches, AI overview",commercial,Organic
composite fence chicago,98,98,720,5,0.00,https://innovafence.com/resources/photo-gallery/,0,0,0.00,0,3440000,"[10,20,45,100,36,45,36,62,62,36,24,36]",2026-04-09,"Local pack, Sitelinks, Video, Image, Popular products, Related searches, AI overview",commercial,Organic
nw fence,48,48,480,21,4.02,https://innovafence.com/,0,0,0.00,0.33,182,"[48,21,72,21,100,59,59,26,48,39,26,26]",2026-03-28,"Sitelinks, Video, Popular products, Related searches",commercial,Organic
security fence chicago,21,21,90,44,0.00,https://innovafence.com/,0,0,0.00,0.33,0,"[0,0,9,14,9,9,66,80,52,80,100,80]",2026-03-12,"Local pack, Video, Video Carousel, Popular products, Related searches",commercial,Organic
security fence chicago,43,43,90,44,0.00,https://innovafence.com/fences/commercial-fencing/,0,0,0.00,0.33,0,"[0,0,9,14,9,9,66,80,52,80,100,80]",2026-03-12,"Local pack, Video, Video Carousel, Popular products, Related searches",commercial,Organic
northwest gate,89,89,4400,14,0.00,https://innovafence.com/gates/,0,0,0.00,0.12,79200000,"[1,0,16,0,81,100,0,10,8,81,36,2]",2026-04-23,"Image pack, Video, Image, People also ask, Related searches, AI overview",informational,Organic
nova fence corporation,33,33,30,17,7.76,https://innovafence.com/,0,0,0.00,0.26,16500000,"[18,18,18,100,18,18,18,18,18,18,18,18]",2026-04-10,"Local pack, Sitelinks, Video, Image, Related searches",commercial,Organic
nova fence corporation,78,78,30,17,7.76,https://innovafence.com/fences/,0,0,0.00,0.26,16500000,"[18,18,18,100,18,18,18,18,18,18,18,18]",2026-04-10,"Local pack, Sitelinks, Video, Image, Related searches",commercial,Organic
aluminum fencing northwest hills county,43,43,50,3,0.00,https://innovafence.com/fences/aluminum-fence/,0,0,0.00,0,1880000,"[33,33,100,11,55,100,77,33,22,33,44]",2026-04-25,"Local pack, Sitelinks, People also ask, Popular products, Related searches",commercial,Organic
custom fences evanston,77,77,50,0,0.00,https://innovafence.com/,0,0,0.00,0.33,0,"[18,18,18,9,18,0,63,63,63,63,63,100]",2026-03-13,"Local pack, Related searches",commercial,Organic
wood fence company near chicago,26,26,40,41,0.00,https://innovafence.com/,0,0,0.00,0,42700000,"[55,0,0,11,44,22,77,77,55,77,55,33]",2026-04-18,"Knowledge panel, Sitelinks, Video, Related searches, AI overview",commercial,Organic
fence companies in chicago il,19,19,110,43,9.73,https://innovafence.com/,0,0,0.00,0.03,9770000,"[0,0,0,100,0,0,5,5,4,4,4,5]",2026-04-14,"Local pack, Sitelinks, Video, Image, Related searches",commercial,Organic
wood fencing geneva il,75,75,40,2,0.00,https://innovafence.com/,0,0,0.00,0,469000,"[60,60,80,100,60,60]",2026-04-18,"Local pack, Sitelinks, Image, People also ask, Popular products, Related searches",commercial,Organic
commercial fence installations chicago,10,10,90,43,0.00,https://innovafence.com/fences/commercial-fencing/,0,0,0.00,0,5600000,"[5,5,29,29,52,82,82,100,100,64,17,23]",2026-04-27,"Local pack, Sitelinks, Video, Related searches",commercial,Organic
commercial fence installations chicago,11,11,90,43,0.00,https://innovafence.com/fences/commercial-fencing/,0,0,0.00,0,5600000,"[5,5,29,29,52,82,82,100,100,64,17,23]",2026-04-27,"Local pack, Sitelinks, Video, Related searches",commercial,Organic
commercial fence installations chicago,33,33,90,43,0.00,https://innovafence.com/,0,0,0.00,0,5600000,"[5,5,29,29,52,82,82,100,100,64,17,23]",2026-04-27,"Local pack, Sitelinks, Video, Related searches",commercial,Organic
kenosha vinyl fence,81,81,70,0,0.00,https://innovafence.com/fences/vinyl-fence/,0,0,0.00,0,0,"[0,0,7,3,0,0,26,26,26,26,42,100]",2026-03-19,"Local pack, Sitelinks, Video, Popular products, Related searches",commercial,Organic
security fence installation companies chicago,43,43,210,41,0.00,https://innovafence.com/fences/residential-fencing/,0,0,0.00,0,0,"[100,0]",2026-03-06,"Local pack, Image, Related searches",commercial,Organic
chicago illinois fence company,16,16,90,44,0.00,https://innovafence.com/,0,0,0.00,0,112,"[3,7,15,19,34,53,53,80,100,42,15,15]",2026-04-27,"Local pack, Sitelinks, Image, Related searches",commercial,Organic
security fence chicago il,45,45,90,23,0.00,https://innovafence.com/,0,0,0.00,0,9930000,"[0,0,0,0,4,14,66,80,52,80,100,80]",2026-03-25,"Local pack, Video, Image, Related searches",commercial,Organic
fence company chicago il,16,16,110,44,9.73,https://innovafence.com/,0,0,0.00,0.03,11500000,"[2,4,6,10,22,35,43,43,54,18,14,14]",2026-04-09,"Local pack, Sitelinks, Image, Related searches",commercial,Organic
fence company kenosha,57,57,110,12,8.57,https://innovafence.com/,0,0,0.00,0.9,748000,"[19,11,34,42,19,11,53,53,42,42,53,100]",2026-04-09,"Local pack, Sitelinks, Related searches",commercial,Organic
fence people near me,54,54,90,27,10.10,https://innovafence.com/,0,0,0.00,0.89,0,"[0,1,2,3,2,2,1,2,1,0,1,1]",2026-03-11,"Local pack, Video, Related searches",transactional,Organic
fence people near me,78,78,90,27,10.10,https://innovafence.com/,0,0,0.00,0.89,0,"[0,1,2,3,2,2,1,2,1,0,1,1]",2026-03-11,"Local pack, Video, Related searches",transactional,Organic
picket fence installation chicago,13,13,110,43,0.00,https://innovafence.com/fences/wood-fence/,0,0,0.00,0.33,0,"[15,11,19,19,19,15,53,65,53,80,100,80]",2026-03-06,"Local pack, Sitelinks, Related searches, AI overview",commercial,Organic
vinyl fence installation evanston,10,10,40,0,7.96,https://innovafence.com/,0,0,0.00,0.5,82,"[11,0,11,0,0,0,77,77,77,100,77,77]",2026-04-24,"Local pack, Video, People also ask, Related searches, AI overview","commercial, informational",Local pack
industrial fence chicago,26,26,590,13,0.00,https://innovafence.com/resources/video-gallery/,0,0,0.00,0,212,"[1,13,81,5,16,55,36,100,62,45,45,30]",2026-03-26,"Knowledge panel, Video, People also ask, Related searches",informational,Organic
industrial fence chicago,57,57,590,13,0.00,https://innovafence.com/fences/commercial-fencing/,0,0,0.00,0,212,"[1,13,81,5,16,55,36,100,62,45,45,30]",2026-03-26,"Knowledge panel, Video, People also ask, Related searches",informational,Organic
industrial fence chicago,90,90,590,13,0.00,https://innovafence.com/,0,0,0.00,0,212,"[1,13,81,5,16,55,36,100,62,45,45,30]",2026-03-26,"Knowledge panel, Video, People also ask, Related searches",informational,Organic
industrial fence chicago,91,91,590,13,0.00,https://innovafence.com/,0,0,0.00,0,212,"[1,13,81,5,16,55,36,100,62,45,45,30]",2026-03-26,"Knowledge panel, Video, People also ask, Related searches",informational,Organic
aronson fence,46,46,260,0,4.07,https://innovafence.com/,0,0,0.00,0.11,0,"[9,11,32,39,39,39,32,26,32,21,17,14]",2026-03-13,"Knowledge panel, Video, Related searches","informational, navigational",Organic
fence company lake forest hills,8,8,40,0,0.00,https://innovafence.com/illinois-fence-company/lake-forest-illinois-fence-company/,0,0,0.00,0,15500000,"[11,0,22,77,77,100,77,33,22,0,0]",2026-04-18,"Knowledge panel, Image, People also ask, Related searches, AI overview",commercial,Organic
commercial fencing vaughan,68,68,40,3,0.00,https://innovafence.com/fences/commercial-fencing/,0,0,0.00,0,2420000,"[40,80,80,100,80,80,80,60,80,60,40,100]",2026-04-28,"Local pack, Video, Image, Related searches",commercial,Organic
fencing contractors near my location chicago,14,14,40,27,0.00,https://innovafence.com/,0,0,0.00,0,110,"[0,14,28,100,100,100,42,71,57,57,28]",2026-04-18,"Local pack, Sitelinks, Video, People also ask, Related searches",commercial,Organic
chain link fence installation chicago,54,54,880,30,0.00,https://innovafence.com/fences/commercial-fencing/,0,0,0.00,0,6910000,"[1,3,4,5,5,100,24,55,55,44,24,16]",2026-04-11,"Local pack, Sitelinks, Video, People also ask, Related searches",commercial,Organic
driveway gate installation chicago,4,4,40,0,0.00,https://innovafence.com/gates/,0,0,0.00,0,3740000,"[40,40,60,60,80,100,80,100,100,100,80,100]",2026-04-15,"Local pack, Sitelinks, Video, Related searches, AI overview",commercial,Organic
kenosha fence contractor,73,73,50,11,0.00,https://innovafence.com/,0,0,0.00,0.33,335000,"[0,5,5,11,0,0,41,41,41,41,52,100]",2026-04-18,"Local pack, Sitelinks, Image, Related searches",commercial,Organic
fence contractor arlington manor,85,85,40,8,0.00,https://innovafence.com/illinois-fence-company/arlington-heights-illinois-fence-company/,0,0,0.00,0,508000,"[22,11,33,77,100,77,55,33,22,0,0]",2026-04-18,"Local pack, Image, People also ask, Related searches",commercial,Organic
vinyl fence installation barrington,1,1,40,0,0.00,https://innovafence.com/illinois-fence-company/barrington-illinois-fence-company/,0,0,0.00,0,364000,"[14,14,28,14,28,14,100,100,100,100,100,100]",2026-03-21,"Local pack, Video, Related searches, AI overview",commercial,AI overview
vinyl fence installation barrington,25,25,40,0,0.00,https://innovafence.com/fences/vinyl-fence/,0,0,0.00,0,364000,"[14,14,28,14,28,14,100,100,100,100,100,100]",2026-03-21,"Local pack, Video, Related searches, AI overview",commercial,Organic
south chicago residential fencing,48,48,40,26,0.00,https://innovafence.com/,0,0,0.00,0,2710000,"[75,100,100,100]",2026-04-18,"Local pack, Sitelinks, Related searches",commercial,Organic
composite fences chicago,26,26,320,4,0.00,https://innovafence.com/,0,0,0.00,0,0,"[6,11,35,44,23,15,54,100,100,81,66,54]",2026-03-15,"Local pack, Sitelinks, Video, Popular products, Related searches",commercial,Organic
composite fences chicago,79,79,320,4,0.00,https://innovafence.com/fences/vinyl-fence/,0,0,0.00,0,0,"[6,11,35,44,23,15,54,100,100,81,66,54]",2026-03-15,"Local pack, Sitelinks, Video, Popular products, Related searches",commercial,Organic
chicago fences,18,18,50,50,2.63,https://innovafence.com/,0,0,0.00,0.55,9670000,"[4,19,4,19,9,9,9,23,19,100,33,14]",2026-04-12,"Local pack, Video, Related searches",commercial,Organic
chicago fences,53,53,50,50,2.63,https://innovafence.com/fences/,0,0,0.00,0.55,9670000,"[4,19,4,19,9,9,9,23,19,100,33,14]",2026-04-12,"Local pack, Video, Related searches",commercial,Organic
